source_dataset,split,class,source,destination
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_2980.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_2980.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_2986.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_2986.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_2987.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_2987.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_2989.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_2989.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_299.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_299.jpg
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_2994.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_2994.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_300.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_300.jpg
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3005.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3005.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_301.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_301.jpg
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3010.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3010.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3011.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3011.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3012.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3012.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3015.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3015.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3018.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3018.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3027.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3027.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3036.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3036.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3038.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3038.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3046.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3046.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3056.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3056.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3064.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3064.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3067.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3067.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_307.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_307.jpg
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_308.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_308.jpg
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3082.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3082.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3087.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3087.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3089.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3089.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3090.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3090.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3091.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3091.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3092.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3092.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3101.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3101.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3106.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3106.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3115.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3115.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3116.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3116.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3119.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3119.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3121.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3121.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3122.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3122.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3126.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3126.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3135.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3135.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3139.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3139.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3142.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3142.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3157.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3157.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3159.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3159.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3167.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3167.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3168.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3168.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3169.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3169.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3171.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3171.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3174.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3174.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_318.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_318.jpg
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3184.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3184.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3188.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3188.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3203.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3203.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3209.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3209.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3210.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3210.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3215.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3215.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3223.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3223.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3225.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3225.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3231.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3231.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3237.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3237.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3242.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3242.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3243.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3243.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3258.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3258.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3261.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3261.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3267.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3267.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3273.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3273.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3280.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3280.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3285.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3285.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3293.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3293.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3294.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3294.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3298.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3298.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_330.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_330.jpg
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3302.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3302.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3304.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3304.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3307.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3307.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3308.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3308.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3310.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3310.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3312.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3312.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_332.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_332.jpg
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3321.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3321.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3325.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3325.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3326.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3326.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3327.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3327.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3333.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3333.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3335.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3335.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3337.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3337.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3338.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3338.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3344.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3344.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3345.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3345.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3346.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3346.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3348.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3348.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3350.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3350.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3358.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3358.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3359.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3359.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3361.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3361.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3362.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3362.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3365.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3365.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3377.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3377.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3381.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3381.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3384.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3384.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3390.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3390.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3396.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3396.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3397.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3397.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3399.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3399.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3409.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3409.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3416.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3416.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3422.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3422.png
数据集1,validation,Brown Rust,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\validation\Brown Rust\Brown Rust_3423.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\validation\Brown Rust\dataset1__Brown Rust_3423.png
