source_dataset,split,class,source,destination
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_93.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001251.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_234.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001252.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_300.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001253.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_265.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001254.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_301.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001255.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_364.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001256.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_399.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001257.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_560.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001258.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_590.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001259.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_455.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001260.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_234.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001261.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_48.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001262.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_342.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001263.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_237.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001264.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_395.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001265.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_56.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001266.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_354.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001267.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_54.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001268.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_581.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001269.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_502.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001270.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_604.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001271.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_503.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001272.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_496.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001273.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_314.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001274.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_476.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001275.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_218.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001276.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_452.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001277.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_520.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001278.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_559.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001279.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_605.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001280.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_421.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001281.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_613.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001282.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_378.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001283.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_462.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001284.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_50.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001285.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_415.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001286.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_89.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001287.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_376.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001288.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_334.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001289.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_148.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001290.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_250.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001291.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_249.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001292.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_372.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001293.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_87.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001294.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_37.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001295.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_221.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001296.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_360.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001297.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_487.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001298.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_143.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001299.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_104.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001300.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_576.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001301.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_315.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001302.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_5.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001303.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_380.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001304.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_239.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001305.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_27.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001306.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_579.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001307.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_49.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001308.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_569.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001309.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_118.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001310.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_564.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001311.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_562.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001312.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_199.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001313.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_232.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001314.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_163.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001315.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_271.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001316.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_434.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001317.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_597.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001318.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_596.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001319.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_363.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001320.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_394.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001321.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_610.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001322.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_581.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001323.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_252.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001324.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_201.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001325.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_211.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001326.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_604.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001327.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_514.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001328.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_376.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001329.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_446.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001330.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_163.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001331.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_478.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001332.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_155.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001333.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_548.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001334.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_19.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001335.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_253.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001336.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_4.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001337.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_109.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001338.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_90.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001339.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_559.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001340.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_165.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001341.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_269.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001342.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_314.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001343.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_519.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001344.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_424.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001345.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_561.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001346.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_381.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001347.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_406.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001348.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_531.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001349.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_14.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001350.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_580.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001351.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_133.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001352.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_276.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001353.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_28.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001354.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_222.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001355.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_607.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001356.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_124.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001357.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_36.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001358.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_240.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001359.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_147.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001360.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_48.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001361.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_15.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001362.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_543.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001363.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_366.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001364.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_183.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001365.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_372.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001366.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_199.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001367.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_408.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001368.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_35.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001369.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_58.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001370.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_200.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001371.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_291.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001372.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_123.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001373.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_280.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001374.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_88.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001375.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_337.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001376.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_43.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001377.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_97.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001378.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_461.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001379.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_77.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001380.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_405.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001381.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_138.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001382.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_428.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001383.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_174.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001384.jpg
augment,train,Common Root Rot,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\archive__common_root_rot_343.png,e:\AI\02NLP-project\data\合并数据集\train\Common Root Rot\aug__s42__001385.jpg
augment,train,Fusarium Head Blight,e:\AI\02NLP-project\data\合并数据集\train\Fusarium Head Blight\dataset1__Fusarium Head Blight_744.png,e:\AI\02NLP-project\data\合并数据集\train\Fusarium Head Blight\aug__s42__000000.jpg
